MOUNT
WRITE 117516 414 72
READ 75781 775 0
WRITE 75781 830 200
WRITE 76611 206 219
WRITE 76817 43 151
READ 971006 263 0
WRITE 971006 369 212
WRITE 971375 516 15
WRITE 971891 706 25
WRITE 972597 525 139
READ 1032511 111 0
WRITE 1032511 647 208
READ 600713 230 0
WRITE 600713 740 212
READ 888349 11 0
WRITE 888349 831 41
READ 50432 732 0
WRITE 50432 983 218
READ 50578 253 0
WRITE 50578 456 243
WRITE 51034 330 118
READ 282212 941 0
WRITE 282212 405 133
WRITE 282617 221 232
WRITE 282838 722 216
READ 40408 357 0
WRITE 40408 464 23
WRITE 40872 292 69
READ 388518 619 0
WRITE 388518 9 225
WRITE 388527 443 127
READ 530733 264 0
WRITE 530733 531 55
READ 94405 592 0
WRITE 94405 429 214
WRITE 94834 429 242
WRITE 95263 883 51
READ 307111 469 0
WRITE 307111 94 151
WRITE 307205 897 103
READ 511328 53 0
WRITE 511328 385 243
READ 52442 808 0
WRITE 52442 752 96
WRITE 53194 725 246
READ 663143 759 0
WRITE 663143 567 255
WRITE 663710 93 219
READ 657828 255 0
WRITE 657828 729 69
READ 772087 714 0
WRITE 772087 633 70
READ 520159 479 0
WRITE 520159 401 74
READ 213336 636 0
WRITE 213336 598 217
READ 599266 103 0
WRITE 599266 2 1
WRITE 599268 336 21
WRITE 599604 383 2
WRITE 599987 960 168
READ 159088 938 0
WRITE 159088 603 180
WRITE 159691 247 171
READ 182081 806 0
WRITE 182081 798 108
WRITE 182879 52 110
READ 562391 613 0
WRITE 562391 16 207
WRITE 562407 54 128
READ 756854 775 0
WRITE 756854 13 178
READ 71572 69 0
WRITE 71572 893 64
READ 652441 986 0
WRITE 652441 507 72
WRITE 652948 736 37
READ 750895 330 0
WRITE 750895 1009 102
READ 1044797 484 0
WRITE 1044797 584 4
WRITE 1045381 695 151
WRITE 1046076 323 76
WRITE 1046399 352 111
WRITE 1046751 182 138
READ 292019 239 0
WRITE 292019 426 29
WRITE 292445 674 77
READ 431327 816 0
WRITE 431327 922 236
READ 935308 585 0
WRITE 935308 298 70
WRITE 935606 46 63
WRITE 935652 751 173
WRITE 936403 104 38
READ 540350 195 0
WRITE 540350 154 130
WRITE 540504 824 60
READ 69193 392 0
WRITE 69193 494 214
READ 306071 902 0
WRITE 306071 718 59
WRITE 306789 61 41
READ 977802 385 0
WRITE 977802 342 29
READ 932424 769 0
WRITE 932424 553 60
READ 235888 1024 0
WRITE 235888 791 198
READ 534489 41 0
WRITE 534489 243 47
READ 104303 14 0
WRITE 104303 744 27
READ 582280 427 0
WRITE 582280 435 141
WRITE 582715 568 65
READ 625531 560 0
WRITE 625531 2 143
WRITE 625533 530 215
READ 567181 150 0
WRITE 567181 467 195
WRITE 567648 429 28
READ 227185 949 0
WRITE 227185 750 122
READ 884503 891 0
WRITE 884503 390 254
WRITE 884893 276 14
READ 246737 406 0
WRITE 246737 181 54
READ 805795 51 0
WRITE 805795 542 218
READ 665023 60 0
WRITE 665023 512 141
READ 415679 570 0
WRITE 415679 629 125
READ 76311 163 0
WRITE 76311 353 99
WRITE 76664 874 83
WRITE 77538 919 190
WRITE 78457 883 231
READ 649315 268 0
WRITE 649315 993 39
READ 371657 596 0
WRITE 371657 27 250
READ 909021 412 0
WRITE 909021 1002 128
WRITE 910023 921 207
WRITE 910944 563 237
WRITE 911507 237 147
WRITE 911744 13 159
READ 571653 230 0
WRITE 571653 842 27
READ 602646 705 0
WRITE 602646 921 107
WRITE 603567 239 208
WRITE 603806 231 166
WRITE 604037 217 179
WRITE 604254 701 216
WRITE 604955 55 8
WRITE 605010 684 60
WRITE 605694 143 88
READ 931980 1023 0
WRITE 931980 489 252
WRITE 932469 921 207
READ 730635 21 0
WRITE 730635 343 224
READ 1023999 830 0
WRITE 1023999 240 221
WRITE 1024239 35 54
WRITE 1024274 797 106
READ 109051 143 0
WRITE 109051 994 156
READ 563549 724 0
WRITE 563549 529 86
WRITE 564078 45 59
WRITE 564123 230 88
WRITE 564353 894 179
WRITE 565247 307 250
WRITE 565554 936 240
WRITE 566490 97 18
READ 524896 250 0
WRITE 524896 62 166
READ 1025893 626 0
WRITE 1025893 703 255
WRITE 1026596 877 250
WRITE 1027473 56 57
READ 530025 4 0
WRITE 530025 1021 221
WRITE 531046 568 236
READ 531045 618 0
WRITE 531045 378 190
READ 353057 847 0
WRITE 353057 39 119
WRITE 353096 717 162
READ 421910 117 0
WRITE 421910 605 150
WRITE 422515 320 37
READ 471079 66 0
WRITE 471079 8 197
READ 946786 980 0
WRITE 946786 671 249
WRITE 947457 35 131
WRITE 947492 969 233
WRITE 948461 770 243
READ 187730 584 0
WRITE 187730 307 70
READ 691934 631 0
WRITE 691934 192 60
READ 235633 217 0
WRITE 235633 844 71
WRITE 236477 777 49
WRITE 237254 10 108
WRITE 237264 578 207
WRITE 237842 819 238
READ 505707 689 0
WRITE 505707 244 28
WRITE 505951 37 137
READ 97419 310 0
WRITE 97419 303 192
WRITE 97722 738 81
WRITE 98460 803 142
WRITE 99263 172 179
READ 889709 661 0
WRITE 889709 755 35
WRITE 890464 920 128
READ 564911 985 0
WRITE 564911 1001 80
READ 824116 389 0
WRITE 824116 586 210
WRITE 824702 510 182
WRITE 825212 405 63
WRITE 825617 688 211
WRITE 826305 648 61
READ 647367 141 0
WRITE 647367 768 189
WRITE 648135 591 219
READ 406297 176 0
WRITE 406297 108 231
WRITE 406405 5 42
WRITE 406410 640 29
WRITE 407050 218 23
READ 261977 929 0
WRITE 261977 449 115
WRITE 262426 929 98
WRITE 263355 218 224
WRITE 263573 827 231
WRITE 264400 1007 130
WRITE 265407 580 173
WRITE 265987 704 51
WRITE 266691 996 73
WRITE 267687 430 217
READ 801329 109 0
WRITE 801329 358 21
READ 893606 657 0
WRITE 893606 636 213
WRITE 894242 853 238
READ 158853 88 0
WRITE 158853 194 27
WRITE 159047 355 16
WRITE 159402 622 238
READ 374080 367 0
WRITE 374080 256 93
READ 253380 323 0
WRITE 253380 389 130
WRITE 253769 261 239
WRITE 254030 78 53
WRITE 254108 847 226
READ 607902 8 0
WRITE 607902 314 120
READ 8867 866 0
WRITE 8867 888 62
WRITE 9755 245 88
WRITE 10000 260 93
WRITE 10260 157 167
WRITE 10417 75 221
READ 631006 322 0
WRITE 631006 458 248
READ 1040668 798 0
WRITE 1040668 624 40
READ 425119 564 0
WRITE 425119 896 148
READ 965417 952 0
WRITE 965417 215 94
WRITE 965632 521 101
READ 26413 311 0
WRITE 26413 215 58
READ 125967 887 0
WRITE 125967 840 133
WRITE 126807 35 136
WRITE 126842 236 221
READ 650225 64 0
WRITE 650225 65 136
WRITE 650290 778 234
READ 685886 308 0
WRITE 685886 697 48
READ 374845 971 0
WRITE 374845 579 174
READ 41481 749 0
WRITE 41481 81 180
READ 522956 521 0
WRITE 522956 315 83
READ 114066 561 0
WRITE 114066 135 215
WRITE 114201 963 92
WRITE 115164 890 34
READ 365637 893 0
WRITE 365637 745 234
READ 248942 347 0
WRITE 248942 744 254
WRITE 249686 814 224
READ 965246 878 0
WRITE 965246 191 253
READ 825075 1007 0
WRITE 825075 637 220
WRITE 825712 43 86
READ 910566 451 0
WRITE 910566 76 131
WRITE 910642 142 22
READ 704822 704 0
WRITE 704822 315 60
WRITE 705137 455 234
READ 364000 74 0
WRITE 364000 293 152
READ 247929 358 0
WRITE 247929 1001 236
READ 168410 597 0
WRITE 168410 835 159
READ 71259 58 0
WRITE 71259 104 225
WRITE 71363 606 189
WRITE 71969 883 210
READ 526924 552 0
WRITE 526924 153 249
READ 511773 947 0
WRITE 511773 926 3
WRITE 512699 302 98
READ 265943 784 0
WRITE 265943 21 9
READ 403657 705 0
WRITE 403657 962 228
WRITE 404619 673 166
WRITE 405292 56 243
WRITE 405348 840 161
READ 610283 420 0
WRITE 610283 359 72
READ 536541 415 0
WRITE 536541 234 30
WRITE 536775 395 105
WRITE 537170 945 185
READ 965193 905 0
WRITE 965193 100 98
READ 643431 772 0
WRITE 643431 108 88
WRITE 643539 790 134
READ 629356 325 0
WRITE 629356 684 33
WRITE 630040 210 187
READ 254302 105 0
WRITE 254302 779 214
WRITE 255081 970 30
WRITE 256051 558 133
WRITE 256609 253 239
READ 595370 766 0
WRITE 595370 240 137
READ 420287 613 0
WRITE 420287 264 119
WRITE 420551 154 176
READ 341571 478 0
WRITE 341571 955 238
READ 654166 298 0
WRITE 654166 1015 39
READ 144563 94 0
WRITE 144563 542 224
READ 439776 303 0
WRITE 439776 897 151
WRITE 440673 846 99
READ 825861 177 0
WRITE 825861 513 227
READ 394483 719 0
WRITE 394483 69 43
WRITE 394552 652 33
WRITE 395204 243 229
WRITE 395447 762 72
READ 1006670 808 0
WRITE 1006670 215 102
READ 530168 212 0
WRITE 530168 742 11
READ 84236 101 0
WRITE 84236 28 96
WRITE 84264 323 120
READ 962878 571 0
WRITE 962878 192 58
READ 477929 820 0
WRITE 477929 284 161
WRITE 478213 1013 205
WRITE 479226 447 150
WRITE 479673 571 79
WRITE 480244 378 153
READ 241153 499 0
WRITE 241153 216 236
READ 237491 927 0
WRITE 237491 817 196
READ 747416 868 0
WRITE 747416 895 224
WRITE 748311 252 39
WRITE 748563 600 104
WRITE 749163 842 173
READ 147353 252 0
WRITE 147353 830 187
READ 711170 985 0
WRITE 711170 484 26
READ 148254 454 0
WRITE 148254 427 224
WRITE 148681 1006 68
WRITE 149687 170 77
READ 690 976 0
WRITE 690 258 231
READ 521456 511 0
WRITE 521456 84 146
READ 214086 311 0
WRITE 214086 434 130
READ 775288 293 0
WRITE 775288 432 35
READ 957956 822 0
WRITE 957956 361 211
WRITE 958317 585 232
READ 447315 223 0
WRITE 447315 268 212
READ 781415 724 0
WRITE 781415 879 22
READ 1034289 152 0
WRITE 1034289 454 39
READ 969488 773 0
WRITE 969488 279 151
READ 719561 63 0
WRITE 719561 124 192
WRITE 719685 919 219
READ 419951 169 0
WRITE 419951 456 149
WRITE 420407 300 139
READ 464962 26 0
WRITE 464962 160 69
WRITE 465122 474 225
WRITE 465596 462 139
READ 985170 459 0
WRITE 985170 353 24
READ 148051 1016 0
WRITE 148051 756 55
READ 410137 141 0
WRITE 410137 435 56
READ 367221 503 0
WRITE 367221 362 162
WRITE 367583 534 109
READ 764789 11 0
WRITE 764789 1014 47
WRITE 765803 589 8
READ 191773 736 0
WRITE 191773 890 229
READ 935140 487 0
WRITE 935140 125 242
READ 435992 391 0
WRITE 435992 852 123
READ 594748 591 0
WRITE 594748 332 51
READ 610273 961 0
WRITE 610273 372 204
READ 639210 204 0
WRITE 639210 1018 11
WRITE 640228 902 203
WRITE 641130 187 207
READ 418651 62 0
WRITE 418651 394 226
READ 622891 441 0
WRITE 622891 170 30
READ 474205 896 0
WRITE 474205 474 163
WRITE 474679 73 195
READ 786635 189 0
WRITE 786635 448 146
READ 257759 411 0
WRITE 257759 114 97
WRITE 257873 101 99
WRITE 257974 836 77
WRITE 258810 471 124
WRITE 259281 988 88
WRITE 260269 74 254
WRITE 260343 812 71
WRITE 261155 336 49
READ 537553 63 0
WRITE 537553 363 95
WRITE 537916 680 244
WRITE 538596 929 154
WRITE 539525 89 96
READ 916506 883 0
WRITE 916506 131 22
WRITE 916637 756 79
WRITE 917393 1001 76
WRITE 918394 529 3
READ 990092 479 0
WRITE 990092 871 131
READ 207209 822 0
WRITE 207209 428 126
WRITE 207637 362 5
WRITE 207999 757 36
READ 26118 386 0
WRITE 26118 238 51
WRITE 26356 346 13
WRITE 26702 968 202
WRITE 27670 390 217
WRITE 28060 58 72
WRITE 28118 585 167
READ 823611 475 0
WRITE 823611 593 220
READ 190499 914 0
WRITE 190499 576 188
WRITE 191075 357 72
READ 313855 930 0
WRITE 313855 517 6
WRITE 314372 11 217
WRITE 314383 348 207
WRITE 314731 14 10
WRITE 314745 743 201
READ 865681 498 0
WRITE 865681 364 157
READ 975981 102 0
WRITE 975981 1005 199
WRITE 976986 997 55
READ 22844 1011 0
WRITE 22844 295 24
READ 417178 489 0
WRITE 417178 541 235
READ 563604 94 0
WRITE 563604 486 85
WRITE 564090 848 209
READ 136906 919 0
WRITE 136906 181 184
READ 591441 623 0
WRITE 591441 576 233
WRITE 592017 499 131
WRITE 592516 724 176
READ 790652 286 0
WRITE 790652 612 214
READ 923464 880 0
WRITE 923464 580 9
READ 327551 946 0
WRITE 327551 690 218
WRITE 328241 636 225
READ 59702 473 0
WRITE 59702 498 221
WRITE 60200 750 168
READ 631324 592 0
WRITE 631324 125 102
WRITE 631449 460 159
WRITE 631909 103 12
READ 339950 481 0
WRITE 339950 921 45
WRITE 340871 339 184
WRITE 341210 253 61
WRITE 341463 636 88
READ 162360 202 0
WRITE 162360 800 220
WRITE 163160 472 16
READ 20504 454 0
WRITE 20504 460 192
READ 432305 319 0
WRITE 432305 3 51
READ 361899 907 0
WRITE 361899 464 51
READ 802483 293 0
WRITE 802483 705 202
READ 630798 869 0
WRITE 630798 307 189
READ 196019 632 0
WRITE 196019 381 56
WRITE 196400 554 55
WRITE 196954 805 16
WRITE 197759 297 77
READ 481888 449 0
WRITE 481888 902 93
READ 21295 536 0
WRITE 21295 10 248
WRITE 21305 394 14
WRITE 21699 381 168
READ 509114 23 0
WRITE 509114 975 227
READ 647215 1008 0
WRITE 647215 770 201
READ 970467 937 0
WRITE 970467 155 145
WRITE 970622 411 18
READ 571131 612 0
WRITE 571131 68 61
WRITE 571199 538 141
READ 697532 30 0
WRITE 697532 420 190
WRITE 697952 779 67
READ 622827 343 0
WRITE 622827 361 135
WRITE 623188 43 97
READ 699052 242 0
WRITE 699052 746 140
WRITE 699798 494 208
READ 721001 634 0
WRITE 721001 755 129
WRITE 721756 517 222
READ 848561 108 0
WRITE 848561 474 181
WRITE 849035 922 23
READ 422370 713 0
WRITE 422370 294 241
WRITE 422664 700 26
WRITE 423364 402 187
WRITE 423766 351 254
READ 423035 727 0
WRITE 423035 863 108
WRITE 423898 943 174
WRITE 424841 790 184
WRITE 425631 251 10
WRITE 425882 217 127
READ 251215 847 0
WRITE 251215 428 220
WRITE 251643 388 159
READ 913059 805 0
WRITE 913059 874 102
READ 1014692 715 0
WRITE 1014692 137 16
WRITE 1014829 549 140
READ 946855 760 0
WRITE 946855 329 241
WRITE 947184 598 231
WRITE 947782 769 14
READ 370482 201 0
WRITE 370482 459 240
READ 881240 62 0
WRITE 881240 882 221
WRITE 882122 915 72
READ 568868 949 0
WRITE 568868 788 48
WRITE 569656 45 202
READ 397642 942 0
WRITE 397642 226 61
WRITE 397868 171 248
WRITE 398039 379 88
WRITE 398418 342 21
READ 671010 531 0
WRITE 671010 116 142
READ 661982 496 0
WRITE 661982 719 11
WRITE 662701 337 213
WRITE 663038 154 201
WRITE 663192 165 152
READ 892811 824 0
WRITE 892811 533 180
WRITE 893344 758 255
READ 618449 952 0
WRITE 618449 855 254
READ 1012014 929 0
WRITE 1012014 287 98
WRITE 1012301 733 3
READ 343173 787 0
WRITE 343173 673 75
READ 1014181 754 0
WRITE 1014181 287 10
WRITE 1014468 380 176
READ 259421 1013 0
WRITE 259421 565 111
READ 327258 542 0
WRITE 327258 413 88
READ 969050 536 0
WRITE 969050 401 251
WRITE 969451 721 167
WRITE 970172 44 73
WRITE 970216 851 249
WRITE 971067 491 178
READ 2623 665 0
WRITE 2623 977 129
READ 610249 900 0
WRITE 610249 204 207
READ 701694 266 0
WRITE 701694 942 21
READ 1017131 978 0
WRITE 1017131 538 138
READ 586709 11 0
WRITE 586709 771 85
WRITE 587480 708 202
WRITE 588188 173 203
WRITE 588361 290 136
READ 633513 15 0
WRITE 633513 838 99
READ 960848 900 0
WRITE 960848 749 165
WRITE 961597 895 121
READ 520487 925 0
WRITE 520487 439 248
WRITE 520926 514 236
WRITE 521440 16 83
WRITE 521456 376 119
WRITE 521832 534 124
WRITE 522366 196 130
READ 127377 75 0
WRITE 127377 494 245
WRITE 127871 700 77
READ 452075 411 0
WRITE 452075 907 181
WRITE 452982 750 210
WRITE 453732 597 129
WRITE 454329 916 132
READ 545047 941 0
WRITE 545047 849 189
WRITE 545896 990 254
READ 548056 648 0
WRITE 548056 789 253
READ 369219 78 0
WRITE 369219 370 118
READ 966963 563 0
WRITE 966963 641 208
READ 719550 880 0
WRITE 719550 226 153
WRITE 719776 633 46
READ 1041645 392 0
WRITE 1041645 287 35
WRITE 1041932 845 162
READ 385391 289 0
WRITE 385391 4 233
WRITE 385395 509 16
READ 799884 486 0
WRITE 799884 109 92
WRITE 799993 787 17
READ 1014470 208 0
WRITE 1014470 916 148
WRITE 1015386 271 58
WRITE 1015657 520 164
READ 993577 723 0
WRITE 993577 990 171
WRITE 994567 674 53
WRITE 995241 563 246
WRITE 995804 470 160
READ 109545 916 0
WRITE 109545 671 149
WRITE 110216 166 53
READ 926312 696 0
WRITE 926312 191 147
WRITE 926503 8 48
WRITE 926511 543 158
WRITE 927054 601 46
READ 893753 394 0
WRITE 893753 1003 119
READ 834592 878 0
WRITE 834592 205 15
READ 959645 784 0
WRITE 959645 987 70
WRITE 960632 943 25
WRITE 961575 820 140
READ 695501 954 0
WRITE 695501 78 166
READ 225684 716 0
WRITE 225684 838 145
WRITE 226522 951 189
WRITE 227473 132 220
READ 682682 864 0
WRITE 682682 332 184
WRITE 683014 364 82
WRITE 683378 544 168
WRITE 683922 747 216
WRITE 684669 715 235
READ 120310 288 0
WRITE 120310 335 65
WRITE 120645 829 247
READ 420459 45 0
WRITE 420459 816 66
READ 996671 502 0
WRITE 996671 973 131
WRITE 997644 311 2
READ 582185 602 0
WRITE 582185 796 13
READ 395158 999 0
WRITE 395158 989 108
WRITE 396147 876 180
READ 962055 640 0
WRITE 962055 302 181
READ 459660 301 0
WRITE 459660 27 37
WRITE 459687 340 22
WRITE 460027 895 247
WRITE 460922 881 9
WRITE 461803 381 178
WRITE 462184 961 214
WRITE 463145 376 148
WRITE 463521 427 1
READ 176791 1022 0
WRITE 176791 749 77
READ 352203 786 0
WRITE 352203 690 99
WRITE 352893 740 213
WRITE 353633 941 227
READ 857848 167 0
WRITE 857848 583 82
READ 492485 371 0
WRITE 492485 514 104
READ 27979 266 0
WRITE 27979 347 185
READ 440340 977 0
WRITE 440340 265 174
READ 681876 24 0
WRITE 681876 809 59
WRITE 682685 193 115
READ 898353 1 0
WRITE 898353 718 202
READ 641998 189 0
WRITE 641998 830 109
READ 311636 773 0
WRITE 311636 336 100
WRITE 311972 429 54
READ 518003 787 0
WRITE 518003 987 80
READ 716853 485 0
WRITE 716853 799 253
WRITE 717652 176 95
READ 118375 997 0
WRITE 118375 658 211
WRITE 119033 582 38
WRITE 119615 77 181
READ 228726 761 0
WRITE 228726 888 252
WRITE 229614 757 169
WRITE 230371 541 45
WRITE 230912 264 164
READ 120865 217 0
WRITE 120865 260 139
WRITE 121125 583 187
READ 956798 83 0
WRITE 956798 168 155
WRITE 956966 620 223
READ 346127 718 0
WRITE 346127 429 178
READ 268957 800 0
WRITE 268957 667 3
WRITE 269624 405 222
WRITE 270029 985 218
READ 590427 367 0
WRITE 590427 774 54
WRITE 591201 595 47
READ 743348 238 0
WRITE 743348 526 150
WRITE 743874 395 234
READ 633804 890 0
WRITE 633804 606 86
WRITE 634410 9 98
WRITE 634419 986 70
WRITE 635405 231 37
READ 578442 390 0
WRITE 578442 270 163
WRITE 578712 897 183
READ 239131 886 0
WRITE 239131 717 14
WRITE 239848 584 28
WRITE 240432 241 208
READ 593069 94 0
WRITE 593069 219 32
WRITE 593288 789 228
READ 406027 60 0
WRITE 406027 737 122
READ 372268 927 0
WRITE 372268 557 151
WRITE 372825 164 160
READ 570343 297 0
WRITE 570343 810 190
READ 655739 536 0
WRITE 655739 393 141
READ 281054 165 0
WRITE 281054 597 191
WRITE 281651 842 77
READ 963559 186 0
WRITE 963559 366 44
WRITE 963925 191 239
WRITE 964116 882 80
WRITE 964998 458 68
WRITE 965456 389 109
READ 22172 495 0
WRITE 22172 307 9
READ 250723 812 0
WRITE 250723 661 70
READ 946406 126 0
WRITE 946406 743 224
READ 592756 388 0
WRITE 592756 669 155
WRITE 593425 152 157
READ 1044433 716 0
WRITE 1044433 447 224
WRITE 1044880 560 30
WRITE 1045440 799 70
READ 821456 227 0
WRITE 821456 978 186
WRITE 822434 363 116
READ 866367 154 0
WRITE 866367 443 88
WRITE 866810 424 86
READ 50197 152 0
WRITE 50197 808 29
WRITE 51005 614 234
WRITE 51619 411 160
READ 41359 112 0
WRITE 41359 898 96
WRITE 42257 225 201
WRITE 42482 1015 78
WRITE 43497 95 24
READ 261275 404 0
WRITE 261275 444 128
WRITE 261719 696 153
READ 705857 937 0
WRITE 705857 222 102
WRITE 706079 122 116
READ 590949 841 0
WRITE 590949 344 105
WRITE 591293 998 158
WRITE 592291 92 99
READ 530510 679 0
WRITE 530510 910 33
READ 464923 785 0
WRITE 464923 47 224
READ 16875 351 0
WRITE 16875 88 253
READ 156440 904 0
WRITE 156440 492 14
READ 958448 4 0
WRITE 958448 647 195
WRITE 959095 580 208
WRITE 959675 73 142
WRITE 959748 724 42
READ 65311 466 0
WRITE 65311 215 255
WRITE 65526 18 109
READ 475639 100 0
WRITE 475639 877 101
READ 1027967 464 0
WRITE 1027967 519 91
WRITE 1028486 502 211
READ 595313 929 0
WRITE 595313 404 87
WRITE 595717 537 67
READ 138969 682 0
WRITE 138969 462 167
WRITE 139431 672 49
READ 473696 831 0
WRITE 473696 886 168
WRITE 474582 280 194
READ 58755 346 0
WRITE 58755 67 200
READ 479614 946 0
WRITE 479614 438 226
READ 825184 124 0
WRITE 825184 698 17
READ 732792 862 0
WRITE 732792 982 95
READ 97738 794 0
WRITE 97738 324 144
READ 711695 642 0
WRITE 711695 837 206
WRITE 712532 735 1
WRITE 713267 1004 107
READ 683871 257 0
WRITE 683871 919 235
WRITE 684790 642 143
WRITE 685432 573 25
WRITE 686005 339 52
READ 125096 782 0
WRITE 125096 495 161
READ 777239 777 0
WRITE 777239 464 241
WRITE 777703 153 38
READ 664471 474 0
WRITE 664471 337 96
READ 77073 653 0
WRITE 77073 870 170
READ 89118 43 0
WRITE 89118 318 93
WRITE 89436 698 49
READ 928359 225 0
WRITE 928359 901 196
READ 668655 364 0
WRITE 668655 507 77
WRITE 669162 1015 237
READ 453052 86 0
WRITE 453052 334 28
WRITE 453386 208 164
WRITE 453594 90 245
WRITE 453684 756 107
WRITE 454440 476 81
WRITE 454916 938 8
READ 428684 677 0
WRITE 428684 46 103
WRITE 428730 97 120
WRITE 428827 73 175
READ 92819 164 0
WRITE 92819 335 86
READ 425399 1004 0
WRITE 425399 866 110
READ 176325 905 0
WRITE 176325 469 191
READ 556141 955 0
WRITE 556141 921 220
READ 682349 81 0
WRITE 682349 466 74
READ 306831 473 0
WRITE 306831 644 88
WRITE 307475 578 253
WRITE 308053 515 80
READ 861881 20 0
WRITE 861881 376 202
WRITE 862257 308 176
WRITE 862565 481 210
READ 788119 359 0
WRITE 788119 608 116
READ 171241 745 0
WRITE 171241 171 208
READ 465974 122 0
WRITE 465974 686 12
READ 1005295 500 0
WRITE 1005295 976 148
READ 920532 69 0
WRITE 920532 3 50
READ 259374 33 0
WRITE 259374 426 30
READ 89380 133 0
WRITE 89380 143 251
READ 224358 434 0
WRITE 224358 690 63
READ 659187 547 0
WRITE 659187 687 230
READ 671015 466 0
WRITE 671015 854 78
READ 383056 592 0
WRITE 383056 827 6
READ 620446 552 0
WRITE 620446 923 250
WRITE 621369 209 220
WRITE 621578 981 235
READ 626971 690 0
WRITE 626971 439 67
READ 914928 3 0
WRITE 914928 953 117
WRITE 915881 1015 222
WRITE 916896 105 38
WRITE 917001 576 1
WRITE 917577 186 40
READ 1029032 539 0
WRITE 1029032 234 154
WRITE 1029266 311 91
READ 1015149 137 0
WRITE 1015149 189 5
READ 712953 379 0
WRITE 712953 511 242
READ 121830 697 0
WRITE 121830 592 121
WRITE 122422 624 188
WRITE 123046 111 180
READ 996042 136 0
WRITE 996042 97 191
WRITE 996139 415 150
READ 604400 294 0
WRITE 604400 382 119
READ 371937 527 0
WRITE 371937 637 226
READ 497347 664 0
WRITE 497347 285 80
WRITE 497632 255 189
WRITE 497887 824 223
READ 230178 604 0
WRITE 230178 596 208
READ 921363 733 0
WRITE 921363 143 233
WRITE 921506 688 227
READ 660719 381 0
WRITE 660719 347 206
WRITE 661066 747 231
WRITE 661813 565 127
WRITE 662378 922 83
READ 292099 225 0
WRITE 292099 145 254
READ 56186 382 0
WRITE 56186 329 159
WRITE 56515 538 192
WRITE 57053 869 48
WRITE 57922 409 44
WRITE 58331 597 193
READ 216079 586 0
WRITE 216079 204 170
WRITE 216283 898 234
WRITE 217181 509 239
WRITE 217690 240 90
READ 893799 596 0
WRITE 893799 616 109
WRITE 894415 417 125
READ 775725 683 0
WRITE 775725 447 172
READ 707211 251 0
WRITE 707211 698 58
WRITE 707909 76 89
READ 144587 446 0
WRITE 144587 102 63
WRITE 144689 782 35
READ 146249 560 0
WRITE 146249 169 103
WRITE 146418 960 109
WRITE 147378 161 81
WRITE 147539 200 183
WRITE 147739 802 217
WRITE 148541 889 220
READ 837567 34 0
WRITE 837567 804 28
READ 44923 1020 0
WRITE 44923 581 132
WRITE 45504 448 192
WRITE 45952 618 4
READ 34883 84 0
WRITE 34883 507 188
WRITE 35390 245 97
WRITE 35635 630 126
READ 44890 957 0
WRITE 44890 327 80
WRITE 45217 825 32
WRITE 46042 159 39
WRITE 46201 503 44
WRITE 46704 344 117
READ 11312 160 0
WRITE 11312 587 90
WRITE 11899 810 213
READ 185197 160 0
WRITE 185197 581 87
WRITE 185778 142 122
READ 448667 815 0
WRITE 448667 289 109
WRITE 448956 175 49
